CHUNK NO,ID,GENDER,AGE,INDUSTRY,ASTROLOGICAL SIGN,TOTAL PREVALENCE,AVERAGE PREVALENCE
1,4148087,male,26,Architecture,Libra,1046.719000000001,0.01695860471144812
1,4235954,female,39,indUnk,Capricorn,488.8899999999999,0.007920838598878842
1,2109397,male,15,Student,Libra,16640.963999999927,0.26961154855642927
1,1274171,male,36,indUnk,Gemini,8341.232000000009,0.13514195910696364
1,3775366,female,25,Internet,Leo,5813.900999999997,0.09419495479731696
1,3763501,male,15,indUnk,Pisces,1461.782000000001,0.023683321992158404
1,2619111,male,23,Education,Taurus,2009.0500000000009,0.03254998217815367
1,1693155,female,17,Communications-Media,Sagittarius,11786.513999999956,0.19096131039175587
1,3568608,male,41,Consulting,Aquarius,801.5320000000003,0.01298616376656622
1,3945287,male,23,indUnk,Aquarius,651.1030000000004,0.010548961472408549
1,4221088,male,16,Student,Scorpio,799.3440000000003,0.012950714494021584
1,4184068,female,25,Fashion,Pisces,1532.237000000002,0.024824811250445576
1,3612776,male,24,Student,Leo,1458.2400000000014,0.023625935646933046
1,3728442,male,25,indUnk,Taurus,5870.709999999998,0.09511535595087649
1,3956648,female,15,Student,Taurus,1066.4610000000005,0.01727845824827453
1,4224209,male,24,Technology,Pisces,885.1800000000013,0.014341401769223314
1,3828728,female,17,Arts,Leo,779.7100000000003,0.01263261073847251
1,4088828,female,24,Consulting,Libra,2256.905000000003,0.036565649201257294
1,3374765,male,26,Engineering,Capricorn,4654.775999999999,0.07541518421308446
1,3433815,female,27,Student,Leo,3743.0480000000025,0.06064366028320538
1,3471653,female,26,Student,Cancer,5751.327000000004,0.09318115096724026
1,3702812,female,17,indUnk,Leo,3338.684000000002,0.05409228476070124
1,3948911,male,15,Student,Gemini,1263.2380000000005,0.02046657593726711
1,3822771,female,13,Student,Virgo,3635.017000000001,0.05889337675383172
1,3307490,male,14,indUnk,Capricorn,361.94000000000005,0.005864035514079259
1,3115623,male,23,Accounting,Virgo,4980.627999999997,0.08069453355367612
1,3950059,female,23,indUnk,Taurus,853.2650000000003,0.013824325200090734
1,4227514,female,23,RealEstate,Virgo,888.1760000000007,0.014389941997991004
1,3591060,male,16,Student,Scorpio,620.5010000000003,0.010053157707138464
1,3396918,female,27,indUnk,Leo,2790.8400000000024,0.045216292407893495
1,3946203,female,23,Student,Aquarius,359.54,0.005825151485693918
1,4119694,male,17,Student,Aquarius,1224.3970000000015,0.019837286542885867
1,3665455,male,39,Science,Cancer,1771.5670000000018,0.02870235896438874
1,3572750,female,16,Student,Taurus,1311.7969999999998,0.021253313243251998
1,3935698,male,35,Marketing,Leo,6866.506999999999,0.11124893879005864
1,3948250,male,26,Internet,Aries,2219.3040000000015,0.03595644988820844
1,3683214,male,16,Student,Libra,318.62399999999997,0.0051622436084378335
1,3299377,male,25,Technology,Aries,2205.8870000000047,0.035739071967855945
1,3941629,male,23,indUnk,Sagittarius,1354.5640000000008,0.02194621042740029
1,3065484,male,14,Education,Pisces,572.3360000000002,0.009272803862480156
1,3717838,female,25,Tourism,Cancer,518.4540000000005,0.008399825021872274
1,1672765,female,15,Student,Virgo,50511.555000000124,0.8183719743365433
1,3917985,male,24,Technology,Aries,438.10700000000014,0.00709806875992353
1,4312312,male,15,Student,Taurus,919.1140000000001,0.014891189527235024
1,3546505,female,36,Arts,Scorpio,510.4880000000001,0.008270762450989925
1,4096592,female,25,Communications-Media,Capricorn,1167.7150000000006,0.018918943002495067
1,3637329,female,14,Student,Leo,1742.1370000000022,0.028225543566313505
1,1594483,male,40,indUnk,Leo,24254.00999999997,0.3929556722076402
1,2001162,male,24,Arts,Capricorn,18111.30299999992,0.29343350831145976
1,2834611,female,24,Advertising,Cancer,37237.87400000007,0.60331606234406
1,2492429,female,23,Engineering,Capricorn,904.8609999999999,0.014660267003661577
1,3723426,male,15,indUnk,Libra,2076.576000000003,0.03364401672013226
1,3961037,male,45,Non-Profit,Leo,1100.8980000000013,0.0178363954505687
1,1310522,female,26,Communications-Media,Sagittarius,29065.555000000015,0.47091077735653436
1,3926076,female,17,Student,Cancer,8916.206000000006,0.1444575029973106
1,2884983,female,14,Student,Gemini,17683.885999999915,0.28650863549463584
1,4284664,female,23,Arts,Aquarius,699.3130000000002,0.011330044392599077
1,3516947,female,15,indUnk,Cancer,1983.453000000003,0.03213526781374555
1,3586807,female,17,Student,Aries,571.8020000000001,0.009264152166164417
1,3432763,female,26,Accounting,Leo,529.9530000000004,0.008586128122873536
1,4161232,male,15,indUnk,Taurus,1483.6850000000013,0.024038187356210123
1,3488746,female,13,indUnk,Libra,825.8720000000005,0.013380512621107555
1,4157354,male,25,indUnk,Capricorn,2371.614000000004,0.03842412753961317
1,3678305,female,23,Education,Sagittarius,7814.016000000007,0.12660017497812784
1,1197086,male,16,Student,Aries,836.4510000000008,0.013551910177894443
1,3502149,male,25,Arts,Aries,3450.648000000003,0.05590628949159138
1,3698850,male,25,Student,Gemini,1604.5860000000005,0.025996986487800144
1,4223185,male,34,Religion,Pisces,616.1880000000002,0.009983279867794306
1,4069940,female,16,Student,Capricorn,3776.413999999997,0.06118424548783249
1,3200074,male,16,indUnk,Scorpio,621.8450000000007,0.010074932763034262
1,4133278,male,48,Consulting,Taurus,658.5630000000002,0.01066982599397298
1,4311801,female,14,indUnk,Aries,861.0690000000009,0.013950763099057076
1,3818126,female,25,Education,Virgo,620.2740000000005,0.010049479926120354
1,4192688,female,23,Advertising,Scorpio,4781.278000000007,0.07746472894591891
1,3053691,male,26,Internet,Leo,397.898,0.006446615469362626
1,2408870,male,48,indUnk,Capricorn,6140.7490000000125,0.0994904410096888
1,3991547,male,48,Communications-Media,Capricorn,7158.922999999998,0.11598656880852853
1,3729295,male,33,Communications-Media,Cancer,974.5990000000007,0.01579013965846863
1,3765546,male,23,indUnk,Sagittarius,714.9520000000006,0.011583422442565059
1,4279961,male,26,Internet,Aquarius,1327.4740000000008,0.02150730695700076
1,4216510,male,15,Student,Aquarius,1073.6920000000002,0.01739561258546386
1,3770083,female,33,Banking,Cancer,641.3500000000006,0.010390946502057623
1,3801369,male,35,Technology,Aquarius,1848.6660000000024,0.029951492174589325
1,3617206,female,26,indUnk,Taurus,4062.9640000000013,0.0658268364602573
1,4284947,female,16,Student,Gemini,2513.842000000001,0.04072845986844239
1,3682724,male,24,Arts,Pisces,578.485,0.009372427983539095
1,1589923,male,26,Student,Aries,8156.896000000007,0.13215540650011354
1,4193340,female,16,indUnk,Cancer,2288.555000000002,0.03707843232558897
1,4016879,female,25,Advertising,Aquarius,1691.0670000000018,0.027398123845630437
1,2146771,male,24,Student,Leo,6749.860000000011,0.10935906159878181
1,986006,female,23,indUnk,Taurus,1725.9640000000004,0.02796351382003176
1,4059818,male,27,indUnk,Scorpio,132.30699999999996,0.002143595476491364
1,3057616,male,17,Student,Taurus,5550.900999999997,0.08993391335342336
1,4309186,female,15,Student,Cancer,388.44000000000005,0.006293379994167397
1,4277181,male,15,Student,Leo,1485.2910000000008,0.02406420725187131
1,3395214,male,27,Technology,Libra,2779.399000000003,0.045030929004244886
1,3394208,male,17,Student,Capricorn,26361.11799999995,0.4270943585755476
1,3013483,male,16,Student,Cancer,1383.174000000001,0.02240974044911054
1,3596634,female,17,indUnk,Cancer,2361.542999999999,0.038260960435501104
1,4035105,female,26,Fashion,Aries,628.351,0.010180340883315512
1,3704194,female,24,indUnk,Sagittarius,5200.171000000004,0.08425149865526074
1,3533430,female,23,Communications-Media,Leo,990.4130000000006,0.016046353002171033
1,3523319,male,24,Internet,Pisces,28943.00599999993,0.468925277858785
1,3910390,female,16,Student,Cancer,933.0770000000007,0.015117413564045246
1,3822298,male,14,indUnk,Leo,7206.884000000007,0.11676361751077423
1,4087223,male,16,indUnk,Leo,1620.8320000000022,0.02626019895661194
1,4257604,male,14,indUnk,Aries,717.2280000000004,0.011620297462817154
1,2550368,male,13,Student,Taurus,8236.356000000007,0.13344279187323818
1,4046295,female,23,indUnk,Cancer,1100.8590000000008,0.017835763585107432
1,3984458,male,17,Science,Sagittarius,2311.752000000002,0.03745426266161178
1,4231038,female,15,indUnk,Gemini,484.93399999999997,0.007856744758757007
1,3683113,male,16,Student,Scorpio,1454.1350000000018,0.023559427756715625
1,3512279,male,17,indUnk,Cancer,1465.497000000002,0.023743511227763227
1,4128525,female,34,Arts,Taurus,920.3250000000011,0.014910809759891142
1,3762303,male,24,indUnk,Virgo,1196.1070000000016,0.019378941058293665
1,3749013,male,16,Student,Pisces,4904.004000000002,0.07945309614076021
1,3825001,male,15,indUnk,Leo,3373.280000000002,0.05465279802987593
1,3656986,male,23,Banking,Capricorn,488.7380000000002,0.007918375943747776
1,4035767,male,25,Student,Capricorn,2740.2880000000027,0.04439726515667027
1,1689280,female,27,indUnk,Leo,61880.16600000012,1.002562554680667
2,1238294,female,33,indUnk,Leo,1705.6610000000012,0.027634571141570287
2,3621730,male,43,Construction,Aquarius,15234.277999999897,0.24682087424256985
2,3654372,male,25,Law,Virgo,3826.9040000000023,0.06200226823498918
2,3529549,female,17,indUnk,Virgo,829.4560000000004,0.013438579436829662
2,3560812,male,17,indUnk,Virgo,6315.692000000002,0.10232481125044558
2,4111401,female,17,Student,Libra,997.1130000000006,0.01615490424808011
2,3717118,male,42,indUnk,Aries,1244.965000000002,0.020170522666148244
2,3543857,female,42,Government,Scorpio,2916.4409999999993,0.04725123942840477
2,4237233,male,25,indUnk,Virgo,1926.6820000000014,0.031215482323968785
2,3399159,female,35,RealEstate,Virgo,1300.109,0.02106394802501539
2,3943713,female,40,indUnk,Virgo,2689.5170000000003,0.043574689737856845
2,3008468,female,15,Student,Taurus,13065.620999999943,0.21168499076504232
2,4010370,male,15,Student,Capricorn,799.3680000000002,0.012951103334305436
2,3295070,male,17,Student,Scorpio,2861.395000000001,0.04635940183403002
2,3696615,female,14,Student,Sagittarius,4458.384000000002,0.07223330417031207
2,143781,female,25,Education,Aries,578.7450000000003,0.009376640419947513
2,3621883,female,24,indUnk,Pisces,985.9199999999998,0.015973558860697967
2,3493732,male,23,Marketing,Aquarius,5397.328000000002,0.08744577298208098
2,1034874,female,43,Publishing,Capricorn,16623.90899999995,0.2693352289297163
2,4308899,male,17,Education,Virgo,364.53599999999994,0.005906095071449401
2,4181834,female,16,Student,Sagittarius,1691.8000000000009,0.027409999675966443
2,3567282,female,45,Arts,Cancer,9532.919999999996,0.15444930494799256
2,1566807,female,37,Education,Gemini,73041.64500000006,1.1833972489549927
2,3374648,male,33,Technology,Cancer,6866.75000000001,0.11125287579793283
2,4165201,female,13,Student,Cancer,539.5729999999999,0.008741988269984768
2,3511072,female,33,indUnk,Virgo,670.6800000000006,0.010866141732283474
2,3250072,male,46,Communications-Media,Gemini,8976.626999999979,0.14543642461358963
2,2765234,female,33,indUnk,Gemini,1196.0159999999998,0.019377466705550694
2,4255254,male,16,indUnk,Virgo,1154.8980000000022,0.01871128608923888
2,3392783,female,25,indUnk,Pisces,31704.51699999995,0.5136663912381314
2,3288666,male,26,indUnk,Sagittarius,2308.3320000000035,0.03739885292116269
2,1810524,female,17,Student,Aquarius,42160.41100000002,0.6830694241923467
2,3963561,male,13,indUnk,Aries,126.68200000000002,0.0020524610349632226
2,4224157,male,43,Consulting,Leo,1488.010000000002,0.02410825961569622
2,3712719,female,23,indUnk,Scorpio,6488.3110000000015,0.10512152879038271
2,3840627,female,13,Student,Virgo,1049.3580000000004,0.017001360940993495
2,3819311,male,15,Student,Cancer,895.0930000000014,0.014502009008133266
2,3450795,male,25,Science,Gemini,1826.2840000000028,0.029588866206539045
2,3705898,female,26,Student,Gemini,872.7030000000007,0.014139253426655013
2,1694057,female,25,Arts,Capricorn,65156.769000000146,1.0556490230387892
2,3676330,male,26,Religion,Taurus,1778.6209999999992,0.02881664560448461
2,4035992,female,13,Arts,Sagittarius,1768.5960000000018,0.028654223777583386
2,3927918,female,36,indUnk,Virgo,7457.528000000013,0.12082447101519739
2,4218100,female,15,indUnk,Sagittarius,730.1950000000002,0.011830384627847447
2,3361994,female,24,Non-Profit,Capricorn,332.1689999999999,0.0053816953436376
2,3603214,female,15,Student,Capricorn,15748.349999999933,0.25514970350928246
2,3924062,male,17,Non-Profit,Capricorn,895.2490000000004,0.014504536469978296
2,3700290,female,23,Technology,Scorpio,4068.868000000003,0.06592249117008527
2,3784920,male,23,indUnk,Capricorn,976.9269999999997,0.015827857166002393
2,4286855,female,13,Student,Libra,338.10500000000013,0.005477868507177346
2,3818781,female,16,indUnk,Cancer,1010.8760000000004,0.016377887949191542
2,4152098,male,26,indUnk,Scorpio,421.1530000000003,0.0068233855027380885
2,3705601,male,23,Student,Aquarius,6300.514000000005,0.10207890217426532
2,4130912,female,23,Communications-Media,Libra,2471.8360000000016,0.04004789216162797
2,3330151,female,26,indUnk,Leo,391.44000000000005,0.006341985029649073
2,3436520,male,15,Student,Sagittarius,1543.9560000000015,0.02501467872071549
2,3156201,female,38,Consulting,Pisces,1146.4550000000006,0.018574495317714924
2,3337329,female,26,indUnk,Libra,440.6240000000003,0.007138848384692659
2,4271131,male,27,Arts,Virgo,1526.103000000003,0.024725430154564063
2,3526035,female,16,Arts,Sagittarius,440.38200000000006,0.007134927578497133
2,3051042,female,17,Student,Capricorn,33021.1819999999,0.5349985742522909
2,3692952,male,15,Student,Leo,4763.830000000002,0.07718204205955739
2,3907322,male,15,indUnk,Taurus,375.9010000000001,0.006090227147532486
2,3828449,female,23,Student,Scorpio,360.43399999999997,0.005839635786267457
2,3610506,male,24,indUnk,Gemini,354.3639999999999,0.005741291597809532
2,449628,male,34,indUnk,Aries,261081.42600000094,4.229957324778862
2,3490377,male,16,Military,Virgo,12396.142999999956,0.20083832345030875
2,3979336,female,14,indUnk,Gemini,1548.3980000000004,0.02508664657658534
2,3474036,female,13,indUnk,Pisces,460.0580000000001,0.007453711804542952
2,3322392,female,15,indUnk,Pisces,354.80799999999994,0.00574848514306082
2,3734586,female,14,Education,Taurus,719.4989999999999,0.011657091474676775
2,3742931,female,45,Advertising,Sagittarius,345.45500000000015,0.005596950844107452
2,4199699,male,17,indUnk,Libra,1250.126000000001,0.020254139528855207
2,3354828,male,16,Internet,Gemini,2942.453000000004,0.047672677489387964
2,4103519,male,16,Student,Scorpio,533.9230000000002,0.008650448786494284
2,3794819,male,16,indUnk,Pisces,1170.0670000000007,0.018957049350312703
2,1796438,male,15,Education,Sagittarius,14270.877999999959,0.23121217718155535
2,3916638,male,17,indUnk,Libra,1454.9450000000006,0.023572551116295658
2,623260,female,16,Student,Aries,4356.693999999996,0.0705857554842681
2,2308025,male,23,Law,Libra,4067.0480000000043,0.0658930041152264
2,4106280,female,25,Construction,Aries,1521.6050000000007,0.024652555004698498
2,4204590,female,23,Law,Virgo,1143.4420000000002,0.01852567966041282
2,4024268,female,14,Student,Gemini,898.5490000000009,0.014558002009008147
2,3294266,male,16,Student,Gemini,685.1720000000004,0.011100936457016953
2,2257775,female,23,Law,Libra,2357.7990000000013,0.03820030135122001
2,1196970,male,16,indUnk,Sagittarius,20698.942999999974,0.33535761964939526
2,3326433,female,14,indUnk,Gemini,603.9099999999999,0.009784355659246296
2,4120392,male,16,indUnk,Cancer,1274.6460000000013,0.02065140468552544
2,4293046,female,23,Arts,Virgo,616.8610000000003,0.009994183597420698
2,4164348,male,15,indUnk,Aquarius,475.2510000000002,0.007699863905900654
2,3423723,male,16,Student,Scorpio,453.1290000000004,0.00734145037425878
2,4282739,female,14,Student,Gemini,335.8340000000001,0.005441074495317717
2,3871936,female,14,Student,Libra,1854.0930000000021,0.030039418683775673
2,9470,male,25,Communications-Media,Aries,15302.713999999909,0.24792965231197805
2,1362978,female,27,Education,Leo,621.4609999999998,0.010068711318492593
2,4070280,female,25,indUnk,Gemini,3984.922000000007,0.06456242506723707
2,3388299,female,25,indUnk,Libra,2938.4310000000014,0.04760751433848549
2,656452,male,27,Communications-Media,Sagittarius,1120.1140000000005,0.018147726904507316
2,4129346,female,24,Arts,Gemini,1298.539000000001,0.021038511389779996
2,3640519,male,23,Student,Scorpio,2441.161000000002,0.03955090567382784
2,3308479,female,24,Communications-Media,Virgo,2130.287000000003,0.03451422507371769
2,4027894,male,17,indUnk,Virgo,922.8220000000007,0.014951265351090384
2,4283284,female,27,Education,Libra,490.3130000000003,0.007943893587375657
2,1492818,female,47,Arts,Aries,2305.7110000000025,0.037356388321830185
2,3952108,male,17,indUnk,Gemini,739.4050000000002,0.011979602086776193
2,3516460,female,35,Accounting,Cancer,2754.2090000000035,0.044622808722983756
